,x_pixel,y_pixel,nucleus_type,cell_type
C_903,247.923511,1005.8804819,PS,Pericytes
C_904,248.99911699999984,977.10825268,PS,Inhibitory
C_905,254.58205499999983,885.1102285000001,1_unsure,Microglia
C_906,254.83060299999943,872.2712592,1_unsure,OD Mature 2
C_907,253.60854299999983,923.6475825,1_unsure,Ambiguous
C_908,260.2385489999997,871.5849178999998,1_unsure,Astrocyte
C_909,267.2761439999995,964.95905006,PS,Inhibitory
C_910,274.6030239999996,862.3849657999998,1_unsure,Inhibitory
C_911,278.01688299999984,908.2487644,1_unsure,Endothelial 3
C_912,278.96009599999934,943.3346311,1_unsure,Inhibitory
C_913,283.7554799999998,918.5081874,1_unsure,Inhibitory
C_914,297.0879399999999,854.0667413999998,MPA,Astrocyte
C_915,299.3325009999994,922.5582046,1_unsure,Inhibitory
C_916,302.8696039999995,876.2952005000001,1_unsure,OD Mature 2
C_917,303.77182099999936,841.8301741,MPA,Inhibitory
C_918,304.9680570000001,859.9270365,MPA,Ambiguous
C_919,312.9000109999997,895.1751025000001,1_unsure,Astrocyte
C_920,316.711961,826.3231442000001,MPA,Inhibitory
C_921,316.8095800000001,955.6317647,1_unsure,Inhibitory
C_922,317.7011279999997,934.2639698,1_unsure,OD Mature 2
C_923,322.93933099999964,997.71578796,PS,Inhibitory
C_924,328.3002169999995,881.2719821000001,MPA,Endothelial 3
C_925,326.7631219999998,915.7343491,1_unsure,Inhibitory
C_926,328.9017659999999,993.53756616,PS,OD Mature 2
C_927,333.52399599999944,978.97767116,PS,OD Mature 2
C_928,339.9181399999997,827.0598869999999,MPA,Ambiguous
C_929,340.5890029999996,911.5222589,1_unsure,Ambiguous
C_930,343.5870089999998,988.18660367,PS,Astrocyte
C_931,346.35704699999945,862.1142056,MPA,Inhibitory
C_932,355.9484209999996,835.3727982999999,MPA,OD Immature 1
C_933,366.6956209999994,856.9833722000001,MPA,Inhibitory
C_934,367.4282739999999,974.57044599,1_unsure,Ambiguous
C_935,369.21417699999984,923.5030646,1_unsure,Endothelial 1
C_936,369.3229779999997,883.7361483999999,MPA,Astrocyte
C_937,368.90887599999945,1009.51937438,1_unsure,Inhibitory
C_938,378.39707399999946,975.36018145,1_unsure,Astrocyte
C_939,375.8719279999996,910.3332946,MPA,Astrocyte
C_940,381.3906099999994,885.6517592,MPA,Astrocyte
C_941,381.92009199999984,842.2303923000001,MPA,Endothelial 1
C_942,383.93578399999984,1008.36869515,1_unsure,OD Mature 2
C_943,390.7334609999999,930.2152492,MPA,Inhibitory
C_944,399.7979899999996,991.89482706,1_unsure,Ambiguous
C_945,400.4867219999997,916.3601495,MPA,Inhibitory
C_946,405.8330819999997,824.1396741000001,MPA,OD Mature 3
C_947,286.0593709999994,885.7107199,1_unsure,Inhibitory
C_948,293.2409050000001,977.62998061,PS,Inhibitory
C_949,306.2229879999996,931.8020521,1_unsure,Astrocyte
C_950,329.7182229999998,956.365862,1_unsure,Inhibitory
C_951,344.8694769999998,889.1399720000001,MPA,Astrocyte
C_952,349.86578899999995,936.4679136,1_unsure,Inhibitory
C_953,388.3799319999998,857.1475655999999,MPA,OD Mature 1
C_954,390.8581239999999,962.11373361,1_unsure,Inhibitory
C_955,389.7201299999997,953.5230242,1_unsure,Excitatory
C_956,406.66098299999976,861.3240048,MPA,Inhibitory
C_957,275.3973619999997,962.8693119,PS,OD Mature 1
C_958,279.04655899999995,841.5249,1_unsure,Inhibitory
C_959,280.88735599999967,846.4729779999999,1_unsure,Inhibitory
C_960,352.68730999999985,867.2019362,MPA,Inhibitory
C_961,345.5113099999994,980.52407004,1_unsure,Inhibitory
C_962,297.1493709999995,865.5530014000001,1_unsure,Inhibitory
C_963,226.4176269999998,749.1801859,MPA,Endothelial 1
C_964,242.37397999999985,773.8998347999999,MPA,Ambiguous
C_965,251.2483129999996,687.7495222,MPA,Ambiguous
C_966,250.99099299999992,659.7672034999998,MPA,Inhibitory
C_967,249.76763699999947,681.0129900000001,MPA,OD Mature 2
C_968,255.5464910000001,785.2055431,MPA,Excitatory
C_969,261.89284299999963,632.3679513,MPA,Inhibitory
C_970,260.8086259999996,748.4849687999998,MPA,OD Mature 1
C_971,272.9057749999997,630.7901304,MPA,Inhibitory
C_972,276.0335399999999,723.9374789999998,MPA,Endothelial 1
C_973,274.1543519999996,766.9823015,MPA,Ambiguous
C_974,287.8528769999998,725.8634635,MPA,Endothelial 1
C_975,286.1598289999997,742.6205981999999,MPA,Endothelial 1
C_976,288.9613219999996,705.5685351999998,MPA,OD Mature 2
C_977,290.6553029999996,807.5612699,MPA,Inhibitory
C_978,296.7071849999997,652.0315555,MPA,OD Mature 2
C_979,299.724964,765.5196397999999,MPA,Inhibitory
C_980,301.4095959999995,638.4836284999999,MPA,Ambiguous
C_981,307.5430739999997,696.5968052999998,MPA,Inhibitory
C_982,306.1563219999998,786.3753577,MPA,Inhibitory
C_983,311.7754799999998,754.9875364,MPA,Astrocyte
C_984,318.5428229999997,695.1953896000001,MPA,Endothelial 1
C_985,321.2914729999997,682.7330153999999,MPA,Ambiguous
C_986,333.1905159999997,803.9849035,MPA,Inhibitory
C_987,340.894155,728.3893869999998,MPA,Inhibitory
C_988,346.00644800000015,648.6903622000001,MPA,OD Mature 2
C_989,351.76793799999945,764.6171336,MPA,Inhibitory
C_990,352.9050319999997,720.8682867,MPA,Astrocyte
C_991,357.2969399999997,677.1065991,MPA,Ambiguous
C_992,361.1323009999997,777.258474,MPA,Astrocyte
C_993,361.93727499999983,795.8538991999999,MPA,Inhibitory
C_994,363.1117469999999,761.5863598,MPA,Inhibitory
C_995,365.81794499999984,705.4802235000001,MPA,Ambiguous
C_996,371.75078799999983,626.3221407000002,MPA,OD Mature 3
C_997,369.7732879999999,712.9097271999998,MPA,Ambiguous
C_998,376.6455639999999,686.4414015,MPA,Endothelial 1
C_999,383.17021799999975,702.1696336,MPA,Inhibitory
C_1000,389.127414,745.2967185,MPA,Inhibitory
C_1001,386.1982599999997,730.8651457000001,MPA,Endothelial 1
C_1002,389.1906669999999,636.6783531000001,MPA,Astrocyte
C_1003,385.7258779999997,649.2283749999998,MPA,Inhibitory
C_1004,399.4405889999999,628.6325783999998,MPA,Astrocyte
C_1005,405.119541,804.0717386,MPA,Excitatory
C_1006,405.17819699999967,786.4405528,MPA,Inhibitory
C_1007,408.9320909999997,750.8908382999999,MPA,Astrocyte
C_1008,412.60065799999984,647.8673359000001,MPA,Endothelial 1
C_1009,290.49006699999967,765.7952606,MPA,Inhibitory
C_1010,290.6656369999996,688.2043573999998,MPA,OD Mature 2
C_1011,328.84884399999964,772.2019944,MPA,Ambiguous
C_1012,366.9430009999997,782.3247698,MPA,Ambiguous
C_1013,370.4227119999996,642.4094404,MPA,Inhibitory
C_1014,228.22159199999945,638.0819521000002,MPA,OD Mature 1
C_1015,258.84556799999973,634.971994,MPA,Inhibitory
C_1016,382.3499129999996,640.9545519,MPA,Ambiguous
C_1017,307.759243,706.9527232999999,MPA,Astrocyte
C_1018,402.0328529999997,687.1951254999999,MPA,Ambiguous
C_1019,232.471309,431.109659,MPA,Inhibitory
C_1020,235.8785689999996,589.4682906,MPA,Ambiguous
C_1021,238.02636799999985,509.07048749999984,MPA,OD Mature 2
C_1022,238.5646939999997,528.9092046,MPA,OD Immature 1
C_1023,241.68529399999943,542.6369066000001,MPA,Astrocyte
C_1024,248.41389799999985,459.8340791,MPA,OD Mature 2
C_1025,260.0659789999995,475.5321124,MPA,Astrocyte
C_1026,265.7904379999996,583.4086854,MPA,Endothelial 1
C_1027,266.3342479999997,511.8873753999998,MPA,Astrocyte
C_1028,268.16414199999963,469.3182931,MPA,Ambiguous
C_1029,267.85525199999984,545.0841204999998,MPA,OD Mature 2
C_1030,273.0318719999996,435.3152906,MPA,Ambiguous
C_1031,276.5357999999996,581.0878815000001,MPA,Endothelial 3
C_1032,277.3703419999997,527.2139457,MPA,Endothelial 1
C_1033,278.29417999999987,458.2591922999998,MPA,Microglia
C_1034,287.5748469999998,526.4488437,MPA,Inhibitory
C_1035,289.1528899999998,520.4360577,MPA,Astrocyte
C_1036,288.99880399999984,576.6659224,MPA,Microglia
C_1037,296.75280500000014,439.03929639999984,MPA,OD Immature 1
C_1038,298.3299059999995,471.0662966,MPA,Ambiguous
C_1039,301.1775379999999,495.9673955,MPA,Inhibitory
C_1040,306.16905899999983,429.4758179,MPA,Inhibitory
C_1041,314.1024819999998,542.7004327000001,MPA,Inhibitory
C_1042,318.59888,432.6434512999999,MPA,Endothelial 3
C_1043,331.2119840000001,590.5581158,MPA,Inhibitory
C_1044,327.564789,450.9669367,MPA,Endothelial 3
C_1045,333.51977899999974,565.8801361000002,MPA,OD Immature 1
C_1046,339.99365999999964,611.8746842,MPA,Astrocyte
C_1047,342.0522989999995,457.05755029999983,MPA,OD Mature 2
C_1048,348.69366399999984,487.3729517,MPA,Inhibitory
C_1049,350.8442459999997,566.9149302999998,MPA,Ambiguous
C_1050,357.00697499999984,443.18106860000006,MPA,Inhibitory
C_1051,361.066398,424.9896488999999,MPA,Inhibitory
C_1052,370.4932379999996,456.03019300000005,MPA,Endothelial 1
C_1053,371.86860399999983,499.22459889999993,MPA,Endothelial 3
C_1054,377.0474759999997,562.385852,MPA,Ambiguous
C_1055,384.85968,440.7710645,MPA,Astrocyte
C_1056,383.51999399999977,537.5604989999998,MPA,Astrocyte
C_1057,387.3106169999997,552.9813964,MPA,Endothelial 2
C_1058,387.1901019999996,471.69420589999993,MPA,Ambiguous
C_1059,397.2727009999994,572.3432491000001,MPA,Inhibitory
C_1060,393.7794819999999,601.8805816,MPA,OD Immature 1
C_1061,394.8655449999997,452.9120908,MPA,Inhibitory
C_1062,400.9022699999997,494.8225412000001,MPA,OD Mature 2
C_1063,404.1243749999999,596.9941882999998,MPA,Inhibitory
C_1064,404.7619869999994,583.4145636999998,MPA,Inhibitory
C_1065,410.09250799999967,550.4332663999999,MPA,Inhibitory
C_1066,253.23940099999984,423.21488110000007,MPA,Endothelial 3
C_1067,288.4876549999999,545.3208727000001,MPA,OD Mature 1
C_1068,291.0218109999996,605.1086123999999,MPA,OD Mature 2
C_1069,305.34448399999974,573.6265691000001,MPA,OD Mature 2
C_1070,328.92855899999995,488.3655791000001,MPA,OD Mature 2
C_1071,350.07628900000014,539.6241805999999,MPA,Microglia
C_1072,363.6600439999997,469.0997685,MPA,OD Mature 2
C_1073,385.8281469999997,517.3174723000001,MPA,Ambiguous
C_1074,410.7323739999997,500.75103399999983,MPA,Microglia
C_1075,226.477402,547.0480553,MPA,OD Mature 2
C_1076,320.7072089999997,549.2585269,MPA,Inhibitory
C_1077,324.27017899999964,602.6441574999999,MPA,OD Mature 2
C_1078,338.911016,471.5304,MPA,OD Mature 2
C_1079,368.0169219999999,484.14512,MPA,Ambiguous
C_1080,364.6466029999997,490.7141421,MPA,Ambiguous
C_1081,386.3660679999999,543.2120557999998,MPA,Astrocyte
C_1082,298.1362779999995,507.88518689999984,MPA,Endothelial 1
C_1083,410.1339899999999,455.9465842000001,MPA,Inhibitory
C_1084,325.34208899999976,472.3277555,MPA,Astrocyte
C_1085,331.04063199999973,473.003522,MPA,Astrocyte
C_1086,373.9637050000002,595.1548949999999,MPA,Inhibitory
C_1087,229.9190449999996,311.6958579,MPA,Inhibitory
C_1088,234.8246479999998,227.1040171,MPA,Inhibitory
C_1089,241.797814,256.62814960000003,MPA,Inhibitory
C_1090,248.002782,328.512546,MPA,Inhibitory
C_1091,251.6118669999996,236.6232371,MPA,Inhibitory
C_1092,256.2573469999997,311.1319924999999,MPA,Astrocyte
C_1093,253.77543699999973,266.3073949,MPA,Ambiguous
C_1094,258.16283399999975,356.56745349999994,MPA,Ambiguous
C_1095,263.96535799999947,261.3310432999999,MPA,Astrocyte
C_1096,260.48590999999936,294.5593452999999,MPA,Ambiguous
C_1097,266.07068699999945,229.00083210000005,1_unsure,Inhibitory
C_1098,267.4083149999997,388.8769153999999,MPA,Inhibitory
C_1099,272.9046359999997,318.8822512000001,MPA,Inhibitory
C_1100,271.4524269999997,296.9626105,MPA,Inhibitory
C_1101,274.28066999999965,236.7614171,1_unsure,Microglia
C_1102,284.6044139999999,378.0819085,MPA,Ambiguous
C_1103,289.4427829999995,393.1063848,MPA,Inhibitory
C_1104,292.10141299999987,346.7842001,MPA,Inhibitory
C_1105,293.5221209999995,308.0914096,MPA,OD Immature 1
C_1106,304.2453969999997,233.25743850000003,1_unsure,Astrocyte
C_1107,307.07832599999983,241.2201713,1_unsure,Astrocyte
C_1108,308.5448079999996,313.2599096,MPA,Inhibitory
C_1109,311.8269739999996,411.4369075,MPA,Ambiguous
C_1110,312.6971419999996,273.65729889999994,MPA,Astrocyte
C_1111,315.587125,328.3988942,MPA,Inhibitory
C_1112,320.5514819999998,305.76648010000014,MPA,Inhibitory
C_1113,319.5028199999997,282.97889100000003,MPA,Inhibitory
C_1114,320.2701579999998,401.22497170000014,MPA,Astrocyte
C_1115,325.3110759999995,385.0993346,MPA,Endothelial 1
C_1116,331.5027689999997,254.6486107000001,1_unsure,Inhibitory
C_1117,329.5120009999996,326.7124692999999,MPA,Endothelial 1
C_1118,333.34811499999984,227.50818239999992,1_unsure,Endothelial 1
C_1119,338.40426699999944,318.1660648,MPA,Endothelial 3
C_1120,346.4422409999998,346.6565022,MPA,OD Immature 1
C_1121,344.9103339999997,289.864432,MPA,Astrocyte
C_1122,346.2121369999996,382.7162217999999,MPA,Astrocyte
C_1123,350.86257399999977,303.2733055,MPA,Inhibitory
C_1124,359.85752899999983,302.43525570000014,MPA,Endothelial 1
C_1125,357.36388699999947,258.6543707999999,1_unsure,Inhibitory
C_1126,366.5696709999997,343.4274848,MPA,Inhibitory
C_1127,378.1618219999996,225.6939416,1_unsure,OD Immature 1
C_1128,379.50934199999983,386.0515871,MPA,Ambiguous
C_1129,379.89054099999976,403.9125707999999,MPA,Inhibitory
C_1130,388.81154199999946,394.1217662,MPA,Endothelial 1
C_1131,390.1505519999996,409.1268992999998,MPA,Inhibitory
C_1132,395.107473,303.5708798999999,MPA,Ambiguous
C_1133,398.08408999999983,325.0704282999999,MPA,Ambiguous
C_1134,400.49862399999984,308.997484,MPA,Inhibitory
C_1135,406.2743419999997,241.3012394,1_unsure,Astrocyte
C_1136,403.41039999999975,362.1860413999999,MPA,Inhibitory
C_1137,407.6975989999996,341.1431966,MPA,Microglia
C_1138,399.98961499999945,269.89644969999995,1_unsure,Ambiguous
C_1139,233.8155589999997,370.136026,MPA,Ambiguous
C_1140,239.1914589999997,384.547019,MPA,Inhibitory
C_1141,246.0233309999999,401.9977135,MPA,OD Mature 3
C_1142,250.5236849999997,246.0066645,MPA,Astrocyte
C_1143,266.94877699999955,346.1133821,MPA,OD Mature 2
C_1144,273.74033599999984,330.18107639999994,MPA,Astrocyte
C_1145,307.2303569999999,272.9083298999999,MPA,Ambiguous
C_1146,327.35573499999964,269.26003910000003,1_unsure,Endothelial 3
C_1147,361.9296329999997,376.7654779,MPA,Astrocyte
C_1148,371.4744519999999,241.88203689999992,1_unsure,Astrocyte
C_1149,397.5023079999996,350.663939,MPA,Inhibitory
C_1150,266.0707679999996,275.70696810000004,MPA,Ambiguous
C_1151,293.8625169999996,280.34515689999995,MPA,Ambiguous
C_1152,319.02178499999945,373.7865615,MPA,Inhibitory
C_1153,314.6427609999996,309.8849212,MPA,Inhibitory
C_1154,340.1628709999996,350.57058439999986,MPA,Ambiguous
C_1155,411.0285959999997,331.79761929999995,MPA,Ambiguous
C_1156,237.11843899999985,137.3043216000001,1_unsure,Astrocyte
C_1157,235.1410189999997,50.554959000000046,1_unsure,Microglia
C_1158,237.4819209999996,82.43840570000009,1_unsure,Endothelial 1
C_1159,238.9622779999996,169.5938886,1_unsure,Endothelial 1
C_1160,252.83708299999944,25.876667,1_unsure,Endothelial 2
C_1161,257.5734369999996,32.42650299999991,1_unsure,Endothelial 2
C_1162,263.80885899999976,191.5454284,1_unsure,Ambiguous
C_1163,279.5168169999997,205.5436934,1_unsure,Excitatory
C_1164,283.5096939999994,161.7092543,1_unsure,Excitatory
C_1165,285.6809699999999,197.7778091,1_unsure,Inhibitory
C_1166,302.7646969999996,77.42289770000002,1_unsure,Endothelial 2
C_1167,307.9566899999995,83.29379410000001,1_unsure,Endothelial 2
C_1168,314.8305769999997,88.05808149999996,1_unsure,Endothelial 2
C_1169,317.500466,95.28530139999988,1_unsure,Endothelial 2
C_1170,330.4412589999997,169.62291610000008,1_unsure,Microglia
C_1171,335.9008859999999,100.43338469999992,1_unsure,Endothelial 2
C_1172,343.6475039999996,203.81142,1_unsure,OD Mature 1
C_1173,348.4138389999998,151.22136960000014,1_unsure,Astrocyte
C_1174,354.28351099999963,158.25081939999984,1_unsure,Astrocyte
C_1175,358.5106419999998,118.0785603999999,1_unsure,Endothelial 2
C_1176,367.58967099999967,133.8576112999998,1_unsure,Endothelial 2
C_1177,368.57146299999977,182.2964885,1_unsure,Astrocyte
C_1178,371.74297399999983,169.97732359999995,1_unsure,Ambiguous
C_1179,376.0198689999997,136.30517580000003,1_unsure,Endothelial 2
C_1180,378.7657239999999,179.71444100000008,1_unsure,Pericytes
C_1181,386.43151099999983,161.7052887000001,1_unsure,Ambiguous
C_1182,395.06743000000006,146.67633609999996,1_unsure,Ambiguous
C_1183,398.84953499999983,168.9272275999999,1_unsure,Pericytes
C_1184,399.8774169999997,186.13316150000003,1_unsure,Astrocyte
C_1185,408.3052679999996,193.6098091,1_unsure,Astrocyte
C_1186,287.8501189999997,52.945461000000016,1_unsure,Endothelial 2
C_1187,319.5318279999997,106.10352139999998,1_unsure,Astrocyte
C_1188,327.4871039999998,106.83435389999988,1_unsure,Endothelial 2
C_1189,341.6138989999995,132.35189249999996,1_unsure,Endothelial 2
C_1190,268.0154489999996,122.6842049999999,1_unsure,Inhibitory
C_1191,270.39104099999986,43.62726899999996,1_unsure,Endothelial 3
C_1192,269.7945929999996,55.461366000000105,1_unsure,Endothelial 1
C_1193,388.13477299999977,174.0922918,1_unsure,Pericytes
C_1194,394.4569829999997,179.27470209999998,1_unsure,Pericytes
C_1195,402.116814,179.76074359999996,1_unsure,Endothelial 2
C_1196,287.2915099999996,65.2480875,1_unsure,Astrocyte
C_1197,293.0090049999999,66.32425999999998,1_unsure,Astrocyte
C_1198,427.5172649999994,180.5879458,1_unsure,Endothelial 2
C_1199,428.3485109999997,186.4797606,1_unsure,Endothelial 2
C_1200,430.42767099999946,191.6028384,1_unsure,Endothelial 2
C_1201,442.141729,186.86103569999992,1_unsure,Endothelial 2
C_1202,479.43147099999936,211.8546566,1_unsure,Endothelial 2
C_1203,610.4085359999998,161.49898610000002,1_unsure,Ambiguous
C_1204,440.6773069999999,193.49025579999991,1_unsure,Endothelial 2
C_1205,459.5693529999994,209.4641552,1_unsure,Astrocyte
C_1206,454.7173909999997,198.92985350000004,1_unsure,Endothelial 1
C_1207,461.8871619999995,201.32405720000008,1_unsure,Endothelial 2
C_1208,430.7084539999996,345.25753,MPA,OD Mature 2
C_1209,432.76556299999993,383.1048644,MPA,Astrocyte
C_1210,437.7126489999996,296.8110055,MPA,Astrocyte
C_1211,438.85909999999967,330.73092739999987,MPA,Astrocyte
C_1212,440.171734,396.6129482,MPA,Ambiguous
C_1213,448.8679609999999,253.1938547000001,1_unsure,Endothelial 1
C_1214,455.980364,317.08734350000003,MPA,Ambiguous
C_1215,458.2443489999996,346.3949987,MPA,Excitatory
C_1216,461.46072099999947,390.5269435,MPA,OD Mature 2
C_1217,466.8472320000001,387.2587529,MPA,OD Mature 2
C_1218,477.1053149999999,285.48691439999993,1_unsure,Ambiguous
C_1219,478.0540469999996,254.4836776,1_unsure,Inhibitory
C_1220,482.7498189999997,309.45098,MPA,Ambiguous
C_1221,481.1912159999997,341.0168996999999,MPA,Inhibitory
C_1222,488.10992499999975,282.9406135000001,1_unsure,Endothelial 3
C_1223,490.0220529999997,311.35657050000003,MPA,Ambiguous
C_1224,486.7368179999999,404.0641483,MPA,Ambiguous
C_1225,500.98943499999945,340.235674,MPA,Excitatory
C_1226,504.367307,377.2807512999999,MPA,Ambiguous
C_1227,503.64397999999983,333.68895670000006,MPA,Excitatory
C_1228,505.9035319999999,367.4859799,MPA,Inhibitory
C_1229,515.0293159999997,398.5033442,MPA,Ambiguous
C_1230,520.0082769999998,301.2062612,1_unsure,Inhibitory
C_1231,523.4549759999994,224.31674239999995,1_unsure,Endothelial 2
C_1232,525.0275389999997,319.00045510000007,MPA,Ambiguous
C_1233,527.7577299999998,399.3933374,MPA,Ambiguous
C_1234,528.8043239999997,230.5440675,1_unsure,Endothelial 2
C_1235,534.1795689999993,301.1247227,1_unsure,Inhibitory
C_1236,539.5546179999997,226.33522720000008,1_unsure,Endothelial 2
C_1237,534.4105709999994,392.5991548,MPA,OD Mature 2
C_1238,540.3248949999997,232.8771442,1_unsure,Endothelial 2
C_1239,542.4867539999996,333.6805657999999,MPA,Ambiguous
C_1240,546.0210659999998,261.0932577,1_unsure,Microglia
C_1241,547.9753439999995,384.7977751,MPA,Astrocyte
C_1242,548.320334,411.111017,MPA,Endothelial 1
C_1243,554.1679289999997,378.32592670000014,MPA,Excitatory
C_1244,557.4451239999999,242.01849099999995,1_unsure,Endothelial 2
C_1245,558.5919829999998,343.72245429999987,MPA,Inhibitory
C_1246,561.3364469999997,409.4127684,MPA,Inhibitory
C_1247,563.3697619999994,299.0113705,1_unsure,Inhibitory
C_1248,564.3639049999998,247.1522132000001,1_unsure,Endothelial 2
C_1249,563.1260319999998,373.7892319,MPA,Excitatory
C_1250,570.6374429999996,275.4411498999999,VMPO,Astrocyte
C_1251,572.5926939999995,234.4608209,1_unsure,Endothelial 2
C_1252,574.9087839999997,339.2813452999999,MPA,Microglia
C_1253,582.9664719999996,258.95278929999995,VMPO,Endothelial 2
C_1254,582.9496859999998,347.54920780000003,MPA,Astrocyte
C_1255,591.1910579999994,268.3577391,VMPO,Endothelial 2
C_1256,597.281966,360.5087827,1_unsure,Ambiguous
C_1257,597.0055329999997,407.9275552999998,1_unsure,Endothelial 1
C_1258,598.638868,269.1496336,VMPO,Endothelial 2
C_1259,604.5503089999997,305.71997570000013,VMPO,Astrocyte
C_1260,606.5332719999998,359.73681830000004,1_unsure,Endothelial 1
C_1261,604.9787709999996,274.87879330000004,VMPO,Endothelial 2
C_1262,447.2004299999999,363.0759625999999,MPA,Astrocyte
C_1263,479.8478139999997,367.8701152,MPA,Inhibitory
C_1264,491.37670299999945,273.1328084,1_unsure,Ambiguous
C_1265,501.569352,265.2882709,1_unsure,Endothelial 1
C_1266,501.02573200000006,399.8592332999999,MPA,Ambiguous
C_1267,504.4763049999997,310.0511857,MPA,Astrocyte
C_1268,538.5235169999996,372.3309301000001,MPA,Inhibitory
C_1269,570.4346209999994,325.11218339999994,1_unsure,OD Mature 1
C_1270,488.8140669999999,383.7523397,MPA,Astrocyte
C_1271,548.4023050000002,325.5773697,MPA,Endothelial 3
C_1272,598.7212249999998,401.72553439999984,1_unsure,Astrocyte
C_1273,586.0662349999998,235.3996359,1_unsure,Endothelial 2
C_1274,593.81315,239.22706720000008,VMPO,Ambiguous
C_1275,599.2890219999998,233.21548420000008,VMPO,Ambiguous
C_1276,607.5925059999995,257.9179017,VMPO,Pericytes
C_1277,426.26601299999993,559.5766168999999,MPA,OD Mature 2
C_1278,427.8828559999997,424.816842,MPA,OD Mature 2
C_1279,430.1113409999999,462.51011860000006,MPA,Inhibitory
C_1280,430.631586,489.22775139999993,MPA,OD Immature 1
C_1281,433.99032099999977,474.9753838999998,MPA,Excitatory
C_1282,436.3070539999998,577.2673459999999,MPA,OD Mature 2
C_1283,448.3474199999996,560.8252339,MPA,Inhibitory
C_1284,451.5653949999996,533.718264,MPA,Inhibitory
C_1285,453.6073779999997,567.0062037,MPA,Endothelial 1
C_1286,459.7203739999995,495.2118269,MPA,Inhibitory
C_1287,457.5186129999997,577.7886456,MPA,Endothelial 1
C_1288,460.636043,451.5726177,MPA,Inhibitory
C_1289,459.56207,442.5121029,MPA,Inhibitory
C_1290,463.0569379999997,574.2644966,MPA,Endothelial 1
C_1291,467.9607529999994,604.2718394,MPA,Endothelial 1
C_1292,473.91359199999937,523.3310051000002,MPA,Ambiguous
C_1293,479.00930999999946,562.9641839999998,MPA,Inhibitory
C_1294,479.76847799999945,507.94081739999984,MPA,Inhibitory
C_1295,477.8068589999999,472.57123429999984,MPA,Ambiguous
C_1296,485.6788649999999,439.8208659,MPA,Inhibitory
C_1297,486.3727249999997,485.5107104,MPA,Inhibitory
C_1298,498.3216559999996,599.884262,MPA,Astrocyte
C_1299,500.29436099999975,560.0080059999999,MPA,Astrocyte
C_1300,504.9536989999997,604.1620376999998,MPA,Excitatory
C_1301,507.6159579999999,451.08283820000014,MPA,Inhibitory
C_1302,513.7464279999995,461.2767452999999,MPA,Inhibitory
C_1303,511.37925499999983,525.2701468,MPA,Inhibitory
C_1304,513.2974969999996,477.2652109,MPA,Inhibitory
C_1305,525.1077469999996,587.7070538999999,MPA,OD Mature 2
C_1306,535.4670449999999,457.9614231000001,MPA,Excitatory
C_1307,534.4256339999997,592.1792074,MPA,Inhibitory
C_1308,535.2928709999996,470.1468964999999,MPA,Inhibitory
C_1309,534.7352189999997,566.6117191000002,MPA,Inhibitory
C_1310,538.4327389999999,486.0603534,MPA,Inhibitory
C_1311,549.2546339999999,561.1463632,MPA,OD Mature 1
C_1312,550.8696829999994,484.2002703999999,MPA,Excitatory
C_1313,553.5164649999997,596.9229561000001,MPA,Inhibitory
C_1314,552.7089999999998,504.5920170999999,MPA,OD Mature 2
C_1315,556.9036499999997,463.5385691000001,MPA,Ambiguous
C_1316,559.3301329999995,564.2339446999998,MPA,OD Mature 2
C_1317,556.1884859999997,583.4129307,MPA,Inhibitory
C_1318,563.8657099999996,515.097358,MPA,Inhibitory
C_1319,567.6998309999999,603.5701332,MPA,Inhibitory
C_1320,574.2874659999998,475.6179601,MPA,Inhibitory
C_1321,588.5214419999998,524.5585877000001,MPA,Inhibitory
C_1322,579.8094249999998,491.0460997,MPA,Astrocyte
C_1323,590.5834999999997,547.0978662,MPA,OD Immature 1
C_1324,590.4596809999998,603.5053982000001,MPA,Ambiguous
C_1325,591.7178759999998,480.0330654,MPA,Ambiguous
C_1326,598.0638829999998,455.0338122,1_unsure,Ambiguous
C_1327,597.8301829999996,595.4314163,MPA,Endothelial 1
C_1328,606.6808879999999,584.5812007999999,MPA,Excitatory
C_1329,608.8912739999996,447.005921,1_unsure,Ambiguous
C_1330,442.7637269999996,432.0258528999999,MPA,Ambiguous
C_1331,449.15872899999977,473.8852775,MPA,Inhibitory
C_1332,502.77690099999967,470.6219132999999,MPA,Astrocyte
C_1333,574.8885059999998,424.3003372,MPA,Astrocyte
C_1334,605.6943719999998,559.9211837,MPA,Inhibitory
C_1335,613.0138539999998,435.9605132,1_unsure,Endothelial 3
C_1336,498.2136299999997,541.7540976,MPA,Inhibitory
C_1337,508.0786419999995,427.8486201,MPA,Ambiguous
C_1338,537.2396839999997,544.9334853999999,MPA,OD Immature 1
C_1339,534.798284,503.7751455,MPA,Ambiguous
C_1340,544.7831309999997,502.44259770000014,MPA,Endothelial 1
C_1341,560.6335209999997,597.0900399,MPA,OD Immature 1
C_1342,564.6992369999994,580.7404596,MPA,Astrocyte
C_1343,580.4600719999999,431.9543947,MPA,Astrocyte
C_1344,505.891952,514.5864703999998,MPA,Inhibitory
C_1345,591.6606759999995,458.8702532,MPA,Ambiguous
C_1346,597.933689,429.0040409999999,1_unsure,Ambiguous
C_1347,575.1676089999996,438.3086945,MPA,Inhibitory
C_1348,433.8643149999999,722.8208079999998,MPA,Ambiguous
C_1349,435.03723399999984,787.2098738999998,MPA,Endothelial 3
